id,nome,cpf,dt_nascimento,nome_responsavel,matricula,dt_matricula,email,tb_curso_id
3327,André Alves,71646115573,2004-07-09,Amanda Nunes Araújo,102446,2022-07-11,andré_alves@mail.com,2
3328,Maria Eduarda da Luz,38118147185,1983-11-05,Theo Pereira Rocha,315931,2022-02-27,maria_eduarda@mail.com,1
3329,Alícia Rodrigues,29385479847,1995-04-11,Bárbara da Mata Cavalcanti,708189,2022-06-02,alícia_rodrigues@mail.com,3
3330,Sarah Novaes,75130371716,1983-12-05,João Miguel Pinto Aragão,367266,2018-12-28,sarah_novaes@mail.com,6
3331,Esther Cardoso,5316790279,2000-01-30,Bruno Teixeira Fogaça,135186,2021-11-14,esther_cardoso@mail.com,2
3332,Valentina Cardoso,27615450512,1990-10-09,Nicole da Rosa Viana,933998,2020-12-20,valentina_cardoso@mail.com,6
3333,Esther Araújo,92828236093,1985-03-13,Bernardo Araújo Pereira,673777,2021-05-24,esther_araújo@mail.com,4
3334,Maria Clara Pires,27438145783,2004-01-24,Luigi Dias Sales,930748,2020-06-16,maria_clara@mail.com,4
3335,Maria Eduarda Costa,72262933737,1985-11-16,Emanuelly Cunha Farias,851086,2023-05-24,maria_eduarda@mail.com,4
3336,Thales Nascimento,48501804271,2000-02-23,Ana Carolina Correia Alves,578103,2019-07-21,thales_nascimento@mail.com,1
3337,Júlia Moraes,52124627244,1988-02-08,Kamilly Sales Souza,411430,2022-03-18,júlia_moraes@mail.com,2
3338,Yago da Luz,81491513300,2003-01-07,Ana Sophia da Cunha Campos,11782,2021-02-16,yago_da@mail.com,4
3339,Sofia Alves,41138621388,1992-04-13,Isabelly Castro Nogueira,422005,2021-03-08,sofia_alves@mail.com,4
3340,Felipe Rezende,31221664491,2001-10-07,João Vitor Almeida Correia,561803,2019-08-02,felipe_rezende@mail.com,2
3341,Vicente da Mota,16705566060,1994-06-13,Ana Julia Melo Carvalho,621457,2022-05-10,vicente_da@mail.com,5
3342,Ana Luiza Alves,58870705969,1996-12-01,Ana Beatriz Viana Barbosa,163722,2019-07-22,ana_luiza@mail.com,6
3343,Leonardo Aragão,86994559490,1992-03-22,Benício Fogaça Rocha,846414,2019-04-01,leonardo_aragão@mail.com,1
3344,Sabrina Freitas,67024063827,1996-12-06,João Lucas Cavalcanti Martins,91924,2019-10-09,sabrina_freitas@mail.com,5
3345,Maria Julia Moraes,52031856845,1998-04-09,João Vitor Melo Ribeiro,506997,2022-10-26,maria_julia@mail.com,1
3346,João Pedro Carvalho,28307001432,1997-07-06,Maria Cecília Azevedo Aragão,774711,2021-09-10,joão_pedro@mail.com,2
3347,Laura Jesus,37567158241,1998-10-23,Larissa da Rocha Melo,321840,2020-09-29,laura_jesus@mail.com,2
3348,Melissa das Neves,20148979922,1990-05-14,Daniela Porto Cardoso,274825,2021-10-05,melissa_das@mail.com,6
3349,Lucas Gabriel Sales,23951383393,1987-02-06,Carolina Caldeira da Mata,516053,2023-06-05,lucas_gabriel@mail.com,6
3350,Thiago Azevedo,89397365829,1991-01-16,Anthony Barros Monteiro,758312,2021-06-25,thiago_azevedo@mail.com,4
3351,Matheus Sales,15376859595,2004-04-01,Pietro Moreira Alves,17152,2022-07-07,matheus_sales@mail.com,5
3352,Mariane da Rocha,94348295458,1997-07-13,Manuela Cavalcanti Viana,971278,2021-03-22,mariane_da@mail.com,1
3353,André da Paz,18248371739,1989-11-05,Ana Sophia Souza Alves,504249,2019-04-08,andré_da@mail.com,3
3354,Luiza Novaes,7348981945,2001-06-07,Carlos Eduardo Martins da Mata,263717,2022-02-19,luiza_novaes@mail.com,5
3355,Enzo Gabriel Freitas,99857972341,1997-04-06,Joana Ferreira da Conceição,629282,2020-01-16,enzo_gabriel@mail.com,3
3356,Isabel Santos,98984239582,1992-03-06,Levi Costela Moraes,700774,2019-03-21,isabel_santos@mail.com,4
3357,Catarina da Cunha,90504406624,1990-09-21,Ryan Ferreira da Paz,761979,2020-07-31,catarina_da@mail.com,6
3358,Gabrielly da Mota,18875173379,2002-04-23,Lívia da Paz Fernandes,348239,2023-08-29,gabrielly_da@mail.com,3
3359,Marcela da Luz,29915391661,2003-06-02,Lara da Cunha da Rocha,181397,2023-08-08,marcela_da@mail.com,4
3360,Cauê Costela,77793082879,1999-05-21,João Felipe Cardoso da Luz,145586,2018-11-07,cauê_costela@mail.com,1
3361,Pietra Campos,85911447695,1995-02-20,Maria Fernanda Jesus da Paz,311042,2020-01-06,pietra_campos@mail.com,3
3362,Fernando Ferreira,95392103958,1994-03-30,Yasmin Almeida da Conceição,636918,2023-02-24,fernando_ferreira@mail.com,6
3363,Isabel Dias,2990259848,2000-06-03,Rafael Silva da Paz,978073,2020-10-16,isabel_dias@mail.com,2
3364,Eloah Freitas,14660251703,1984-07-23,Luiz Felipe Aragão da Rosa,648829,2018-12-22,eloah_freitas@mail.com,1
3365,João Pedro Aragão,27235920871,1987-10-14,Alana Cardoso Duarte,276801,2021-03-09,joão_pedro@mail.com,1
3366,Maria Vitória Teixeira,19100039576,1986-06-23,Gabriel Cunha Rodrigues,692814,2020-01-29,maria_vitória@mail.com,1
3367,Laura Fernandes,99415554530,1989-12-13,Ana Carolina Alves Fernandes,635506,2023-01-31,laura_fernandes@mail.com,3
3368,Maria Julia Ramos,44533471482,1986-08-12,Maitê Rocha Ferreira,678751,2022-06-24,maria_julia@mail.com,6
3369,Alexandre Pereira,60031831656,1993-07-19,Noah Sales Dias,572470,2020-10-09,alexandre_pereira@mail.com,5
3370,Luna Barros,91820923141,1990-06-21,Antônio Silva Cavalcanti,607688,2022-07-20,luna_barros@mail.com,2
3371,Pedro Pinto,92422825439,1995-12-22,Erick Araújo Pires,464353,2020-02-12,pedro_pinto@mail.com,6
3372,Alice Freitas,61310935575,2004-06-15,Luiza Alves Rodrigues,418386,2023-04-15,alice_freitas@mail.com,6
3373,Felipe Silveira,28617881374,1990-04-07,Ana Beatriz Nascimento Rocha,933575,2019-11-05,felipe_silveira@mail.com,2
3374,Bianca Sales,89583380872,2004-10-19,Emanuelly Lima Mendes,240311,2021-03-18,bianca_sales@mail.com,1
3375,Thiago Silveira,26396505991,1991-07-05,Juan da Paz Gonçalves,596717,2021-01-29,thiago_silveira@mail.com,5
3376,Sabrina Barbosa,48916288914,2003-03-03,Luiza da Mota Farias,126722,2021-05-02,sabrina_barbosa@mail.com,4
3377,Milena das Neves,94260638594,1992-08-08,Samuel Ramos Silva,396721,2022-10-01,milena_das@mail.com,4
3378,Caio Freitas,65467192235,1989-04-04,Noah das Neves Ramos,31231,2019-11-28,caio_freitas@mail.com,2
3379,Ana Beatriz Teixeira,57010955427,1998-11-29,Bruno Campos Cardoso,49660,2023-05-20,ana_beatriz@mail.com,5
3380,Ana Lívia Lopes,34569905846,1989-07-24,Clarice Barbosa da Paz,470611,2023-10-21,ana_lívia@mail.com,4
3381,André Novaes,55847706266,2001-03-08,João Vitor Nunes Cardoso,414260,2020-12-07,andré_novaes@mail.com,5
3382,João Pedro Melo,23465908209,1988-11-04,Juan Novaes da Rosa,596478,2021-09-08,joão_pedro@mail.com,5
3383,Davi Lucca Araújo,99040194869,2001-11-22,Camila Martins Araújo,303007,2020-09-19,davi_lucca@mail.com,3
3384,Nina das Neves,70689782742,2001-03-02,Ana Beatriz Aragão Lopes,86424,2019-02-10,nina_das@mail.com,2
3385,Maria Sophia Pereira,27011362457,1987-11-14,Cauã das Neves Farias,726649,2023-11-13,maria_sophia@mail.com,1
3386,Davi Lucas Farias,14660460038,1995-09-21,Milena Moura Castro,438395,2022-05-29,davi_lucas@mail.com,5
3387,João Vitor da Cunha,42439888650,1997-12-13,Valentina Correia Novaes,341732,2023-10-23,joão_vitor@mail.com,5
3388,Rafael Lima,39258998381,1996-04-16,Lucas Rocha Gomes,712100,2019-04-01,rafael_lima@mail.com,1
3389,Cauê Castro,22674541468,2005-01-13,Thales Porto Duarte,585130,2022-07-10,cauê_castro@mail.com,6
3390,Benício Rocha,64483640905,1996-10-07,Alícia da Cunha Monteiro,487075,2023-02-11,benício_rocha@mail.com,3
3391,Ana Julia Araújo,10864516457,1984-03-28,Lucca Alves Farias,27774,2022-05-29,ana_julia@mail.com,2
3392,Julia Melo,62648473672,1993-10-09,Luiz Otávio Costela Pinto,784803,2021-01-29,julia_melo@mail.com,6
3393,Luiz Fernando Farias,40148679900,1985-08-08,Stephany Almeida da Cunha,935757,2018-12-23,luiz_fernando@mail.com,4
3394,Enrico Ribeiro,32831803832,1989-09-30,Ana Laura Duarte da Mata,76517,2023-11-03,enrico_ribeiro@mail.com,5
3395,Lucca Mendes,27699717585,2002-08-31,Fernando Nunes Costela,365199,2020-04-29,lucca_mendes@mail.com,2
3396,Calebe Melo,36037330711,1999-08-01,Ana Sophia Cunha Silveira,132144,2020-06-05,calebe_melo@mail.com,4
3397,Eloah Duarte,65113672566,1993-05-09,Beatriz Araújo Costela,971044,2023-04-17,eloah_duarte@mail.com,4
3398,Danilo Pires,61076864426,1994-02-24,João Lucas Jesus Alves,650641,2023-06-15,danilo_pires@mail.com,6
3399,Sarah Castro,21065983698,1999-06-08,Arthur Rodrigues Melo,364978,2021-04-05,sarah_castro@mail.com,3
3400,Letícia Porto,86906176300,1999-08-03,Davi Lucca Campos Almeida,54847,2023-03-12,letícia_porto@mail.com,6
3401,Isadora Costa,53626543192,1984-05-28,Stella da Mata Duarte,793928,2022-10-11,isadora_costa@mail.com,1
3402,Davi Luiz Caldeira,77088286401,1996-11-09,Kamilly Ferreira Alves,849130,2021-03-30,davi_luiz@mail.com,6
3403,Bernardo Nascimento,88088480905,1993-04-26,Isabelly Oliveira Moraes,437782,2021-08-24,bernardo_nascimento@mail.com,1
3404,Pedro Lucas Campos,21191266687,2002-03-31,Ana Beatriz Rezende Moraes,256697,2021-12-25,pedro_lucas@mail.com,4
3405,Stephany Costela,34831430579,1986-06-13,Lorena Nascimento Freitas,793755,2019-11-22,stephany_costela@mail.com,4
3406,Cauã Pires,50342353932,1990-10-08,Olivia Moraes Souza,904854,2021-01-11,cauã_pires@mail.com,4
3407,Carlos Eduardo Jesus,36601832563,1991-12-06,Marcela Carvalho Pires,352414,2021-11-02,carlos_eduardo@mail.com,4
3408,Larissa Pinto,15848033561,1995-03-31,Cauê da Rocha Azevedo,311302,2023-08-03,larissa_pinto@mail.com,6
3409,Cauê Cavalcanti,71546827166,2000-10-08,Leonardo da Cruz da Conceição,115535,2022-10-29,cauê_cavalcanti@mail.com,1
3410,Maria Fernanda Caldeira,42088365953,2001-07-20,Stephany Gonçalves Jesus,665559,2020-01-22,maria_fernanda@mail.com,5
3411,Helena Barros,54745383730,1989-03-01,João Felipe da Cunha Cavalcanti,987908,2023-02-19,helena_barros@mail.com,4
3412,Nicolas Nascimento,8677120574,2004-10-17,Kevin Viana Gonçalves,865445,2019-12-19,nicolas_nascimento@mail.com,4
3413,Alana Castro,16685126000,2003-10-23,Nina da Rocha da Rosa,744708,2022-09-08,alana_castro@mail.com,4
3414,Lavínia Oliveira,35574412393,1989-01-20,Fernando Carvalho Farias,454507,2021-03-24,lavínia_oliveira@mail.com,2
3415,Lucas Gabriel Alves,33542449703,1992-11-23,Lorenzo Azevedo Caldeira,465109,2020-09-17,lucas_gabriel@mail.com,6
3416,Ana Vitória Nogueira,79944777993,1993-06-08,Lívia Barros Gonçalves,551296,2019-01-16,ana_vitória@mail.com,5
3417,Beatriz Pereira,86685098337,1988-03-21,Nicole da Cunha Melo,661466,2022-07-15,beatriz_pereira@mail.com,5
3418,Lavínia Castro,2269150598,1991-08-29,Vitor Gabriel Almeida da Mota,348377,2023-08-13,lavínia_castro@mail.com,2
3419,Renan Araújo,43033725657,1994-11-01,Benício Costela da Paz,233375,2023-08-27,renan_araújo@mail.com,4
3420,Ana Vitória Silveira,97789933329,1985-04-13,Maria Julia Almeida Mendes,27453,2019-12-11,ana_vitória@mail.com,2
3421,Rafael da Mota,76320222498,1997-08-01,Clara Rodrigues da Mata,290176,2019-10-27,rafael_da@mail.com,4
3422,Enrico Cavalcanti,79112121466,2002-05-12,Benjamin da Cunha Araújo,319154,2022-03-20,enrico_cavalcanti@mail.com,5
3423,Antônio Campos,1465856264,2001-05-13,Sophia Porto Moraes,329144,2021-03-29,antônio_campos@mail.com,5
3424,Julia da Mota,27835765736,1994-05-25,Henrique Barros Aragão,406523,2019-04-22,julia_da@mail.com,6
3425,Isabella Costela,13689657943,1991-02-05,Maria Vitória da Luz Martins,487929,2020-09-08,isabella_costela@mail.com,6
3426,Luiza Silva,41801280053,2003-11-30,Theo Novaes da Rosa,815363,2021-07-12,luiza_silva@mail.com,3
3427,Luiz Gustavo Moraes,36184449551,1992-03-15,Davi Luiz Silva Pinto,925920,2020-08-22,luiz_gustavo@mail.com,1
3428,Ana Beatriz Rocha,78477391433,2003-11-12,André Pinto da Cruz,932462,2023-03-09,ana_beatriz@mail.com,1
3429,Mirella Pires,86756048923,1991-05-11,Levi Correia Fogaça,934141,2023-05-02,mirella_pires@mail.com,6
3430,João Lucas Farias,91920691090,2004-12-03,Lucca Souza Rocha,361558,2019-07-19,joão_lucas@mail.com,6
3431,Guilherme Barbosa,79893144802,1997-01-08,Miguel Jesus Dias,675921,2023-03-16,guilherme_barbosa@mail.com,4
3432,Cauã Costela,49667096344,1984-09-03,Catarina Farias Almeida,606789,2023-01-12,cauã_costela@mail.com,6
3433,Pedro Henrique Pinto,51952310669,1997-02-09,Samuel Dias Moraes,537988,2020-09-12,pedro_henrique@mail.com,2
3434,Eduarda Moraes,83630978153,1988-09-14,Laura Peixoto Costela,983036,2023-07-22,eduarda_moraes@mail.com,4
3435,Pedro Henrique Viana,44001442001,1998-02-20,Carolina Oliveira Duarte,960469,2022-12-04,pedro_henrique@mail.com,4
3436,Sophie da Conceição,48688384825,1990-06-14,Antônio Azevedo Rodrigues,714699,2022-09-06,sophie_da@mail.com,2
3437,Gustavo Ribeiro,74050248971,2002-03-29,Vitor Hugo Dias da Mata,976378,2022-01-05,gustavo_ribeiro@mail.com,5
3438,Pedro Henrique Mendes,65856576864,1988-10-17,Pietro Cunha Ramos,66247,2023-05-14,pedro_henrique@mail.com,2
3439,Nathan Moura,56812013555,1991-08-08,Marcela Farias Pires,581819,2020-11-06,nathan_moura@mail.com,2
3440,Anthony Silveira,77126882918,2004-11-15,Vitor Rodrigues Ferreira,986469,2020-11-17,anthony_silveira@mail.com,4
3441,Joana da Conceição,94559852728,1987-07-03,Gabriela Vieira Carvalho,658603,2020-09-07,joana_da@mail.com,4
3442,Carlos Eduardo Duarte,13212471633,2004-03-04,Lucas Gabriel Castro Freitas,868325,2022-04-18,carlos_eduardo@mail.com,4
3443,Clarice Barros,30653163295,1988-06-11,Gustavo Alves Dias,423287,2021-05-25,clarice_barros@mail.com,4
3444,Ana Carolina Monteiro,25958252969,2003-09-08,Cecília Moreira Novaes,255630,2023-01-02,ana_carolina@mail.com,5
3445,João Vitor da Paz,57840680519,1993-10-31,Laura Lima Campos,881926,2022-10-04,joão_vitor@mail.com,6
3446,Luiza da Paz,11762263451,1999-10-10,Yasmin Lima Farias,142570,2019-01-12,luiza_da@mail.com,5
3447,Valentina Campos,90635041953,2000-11-11,Daniel Jesus Araújo,671020,2021-01-31,valentina_campos@mail.com,1
3448,Rodrigo da Mota,62485624013,1999-10-16,Emanuel Duarte Souza,315060,2019-10-23,rodrigo_da@mail.com,5
3449,Maria Cecília Ribeiro,20265506694,1993-04-02,Helena Ribeiro Lima,793916,2020-12-20,maria_cecília@mail.com,6
3450,Maria Vitória Rezende,99732285203,1995-11-06,Igor Moura Duarte,754942,2018-12-22,maria_vitória@mail.com,6
3451,Júlia Melo,26691219188,1992-06-30,Marina da Paz Rezende,219309,2018-12-24,júlia_melo@mail.com,2
3452,Isadora Melo,14477806427,1996-01-07,Emanuel Silva Fernandes,208481,2019-10-31,isadora_melo@mail.com,4
3453,Laura Jesus,34517002309,1998-01-18,Raquel da Mata Teixeira,334136,2021-11-02,laura_jesus@mail.com,6
3454,Ana Beatriz Melo,58357866510,1984-04-11,Miguel Alves Teixeira,9174,2020-08-09,ana_beatriz@mail.com,4
3455,Igor Cavalcanti,87103701535,1990-04-23,Maria Teixeira Santos,562475,2023-04-18,igor_cavalcanti@mail.com,1
3456,Ana Vitória Barbosa,9487945425,1987-12-01,Thomas Oliveira das Neves,974561,2022-06-22,ana_vitória@mail.com,4
3457,Catarina das Neves,82621038217,2005-05-27,Clara Alves da Mata,687564,2019-02-19,catarina_das@mail.com,3
3458,Alexandre das Neves,9100086956,2002-03-25,Marcela Viana Melo,369748,2020-07-10,alexandre_das@mail.com,2
3459,Maria Vitória Dias,37818972916,1997-10-08,Heitor Campos da Costa,94164,2023-08-20,maria_vitória@mail.com,2
3460,Bianca da Rosa,85002125284,2000-12-07,Sabrina Barros Barros,911962,2020-01-24,bianca_da@mail.com,5
3461,Lucca Rocha,33332857799,1996-11-21,Murilo Carvalho Nunes,120727,2022-04-05,lucca_rocha@mail.com,6
3462,Nina Melo,64614220526,1996-01-16,Luiz Otávio Vieira Moreira,133249,2020-01-17,nina_melo@mail.com,5
3463,Olivia Nascimento,37318956652,2003-08-05,Marina Carvalho Moura,946657,2021-11-03,olivia_nascimento@mail.com,6
3464,Juan Nunes,23798736525,1989-12-30,Thales Nunes Ferreira,487276,2021-03-10,juan_nunes@mail.com,6
3465,João Lucas Almeida,68041072919,1999-12-05,Evelyn Rocha Azevedo,272477,2020-04-24,joão_lucas@mail.com,5
3466,Thiago Alves,14305437047,2004-02-06,João Miguel Cunha Costa,949753,2019-03-11,thiago_alves@mail.com,5
3467,Danilo Moraes,69100484092,2004-02-02,Elisa Rezende Alves,537109,2021-01-28,danilo_moraes@mail.com,1
3468,Benício Correia,32568218226,1994-05-04,Lucca Moreira Barbosa,968511,2019-06-23,benício_correia@mail.com,4
3469,Gustavo Henrique Gonçalves,81281444587,2001-05-03,Mirella Vieira Vieira,682166,2020-05-14,gustavo_henrique@mail.com,3
3470,Ana Laura da Mota,1192583396,1987-08-26,Gabriela Silveira Freitas,746231,2020-12-09,ana_laura@mail.com,5
3471,Lorena Moreira,96323685592,2005-04-01,Isaac Dias Moreira,104930,2019-08-02,lorena_moreira@mail.com,5
3472,Bryan Araújo,74957297417,1989-10-12,Lavínia Ferreira Alves,402115,2019-02-16,bryan_araújo@mail.com,2
3473,João Vitor da Paz,24463871772,2004-05-24,Gabriel Campos Oliveira,149537,2021-12-11,joão_vitor@mail.com,3
3474,Miguel da Luz,98899779712,2005-07-28,Isabelly Viana Barbosa,440863,2022-10-08,miguel_da@mail.com,5
3475,Leonardo Ferreira,80003242512,1997-10-19,Ana Carolina Vieira Campos,781336,2022-11-27,leonardo_ferreira@mail.com,5
3476,Milena da Luz,90286059715,1993-10-21,Lorenzo Mendes Nogueira,820068,2020-01-25,milena_da@mail.com,1
3477,Renan Vieira,26952027612,1994-09-25,Juan Nogueira da Conceição,654803,2019-01-04,renan_vieira@mail.com,2
3478,Luigi da Luz,30738884067,1993-06-16,Gustavo Henrique Fogaça Gomes,555902,2021-02-25,luigi_da@mail.com,3
3479,João Vitor Aragão,7462398317,2001-06-15,Ana Julia da Mata Pereira,385923,2021-04-12,joão_vitor@mail.com,3
3480,João Gabriel Ferreira,24620643323,1988-03-12,Raul Moreira Oliveira,181948,2019-07-04,joão_gabriel@mail.com,5
3481,Eduardo Aragão,26667756544,1999-06-12,Felipe Moreira Rodrigues,957167,2019-01-31,eduardo_aragão@mail.com,4
3482,Maria Fernanda Cunha,39224339311,2000-08-18,Marcela Porto Costela,976983,2019-05-09,maria_fernanda@mail.com,4
3483,Vitor Hugo Correia,6274324978,1988-01-09,Lorenzo Mendes Monteiro,25886,2023-03-03,vitor_hugo@mail.com,4
3484,Renan da Rocha,62971355674,2003-01-11,Davi Luiz Rocha Costela,356241,2021-03-16,renan_da@mail.com,2
3485,Paulo Ramos,82573431385,1995-08-08,Beatriz Freitas Vieira,448387,2019-10-19,paulo_ramos@mail.com,4
3486,Lucca Moura,4872704999,2004-05-01,Nicolas Ramos da Mata,698246,2023-09-30,lucca_moura@mail.com,3
3487,Vinicius da Cunha,99290522358,1986-07-08,Bianca Barbosa Moraes,433687,2020-10-13,vinicius_da@mail.com,5
3488,Emanuella Pinto,48121516261,2005-05-06,Isadora Ferreira Freitas,7232,2020-03-09,emanuella_pinto@mail.com,4
3489,Maysa Campos,58784185486,1987-11-29,Vitor Gabriel Castro Porto,349697,2021-03-19,maysa_campos@mail.com,4
3490,Erick da Conceição,95150402561,2004-12-29,Levi Lopes das Neves,727696,2022-01-22,erick_da@mail.com,3
3491,Francisco da Mota,25345274149,2003-10-04,Alana Caldeira Peixoto,603570,2020-11-28,francisco_da@mail.com,1
3492,João Pedro Teixeira,53574262630,1992-09-24,Mariane Santos Gomes,591341,2023-08-22,joão_pedro@mail.com,5
3493,Vitor Gabriel Moura,21507576134,1987-07-16,Nathan Sales Almeida,598887,2019-07-12,vitor_gabriel@mail.com,2
3494,Pedro Miguel Pereira,5903585651,1991-07-04,Ana Carolina Rodrigues Lima,767287,2019-05-28,pedro_miguel@mail.com,5
3495,Luana Farias,23764181445,1997-05-10,André Campos da Cruz,773627,2023-02-10,luana_farias@mail.com,3
3496,Bryan da Mota,59669552827,1993-11-23,Vitor Araújo da Costa,203001,2021-08-15,bryan_da@mail.com,6
3497,Esther Gonçalves,9056043453,1994-04-30,Luana Santos Ramos,153387,2019-09-30,esther_gonçalves@mail.com,5
3498,Vitória da Costa,24757984902,1998-12-05,Luiza Barros Aragão,920696,2020-02-02,vitória_da@mail.com,1
3499,Pietro Farias,9499545011,1999-10-15,Mirella Porto Campos,675069,2020-02-12,pietro_farias@mail.com,3
3500,Calebe Freitas,56494881836,1989-03-30,Enrico Araújo Pereira,67456,2021-03-13,calebe_freitas@mail.com,1
3501,Fernando Silva,56300319924,2003-06-15,Nicolas Silva Barros,604271,2023-06-18,fernando_silva@mail.com,1
3502,Isis Rodrigues,95473932359,1987-01-20,Sarah da Conceição da Mota,484384,2022-11-21,isis_rodrigues@mail.com,6
3503,Kaique Cardoso,24964924970,1987-11-01,Gustavo Moraes Silva,804923,2019-02-25,kaique_cardoso@mail.com,3
3504,Stephany Ribeiro,95632343521,2002-03-24,Agatha Silva Aragão,285558,2023-11-17,stephany_ribeiro@mail.com,1
3505,Vitória Campos,96723788209,2000-11-13,Cauã Viana Teixeira,420897,2023-09-09,vitória_campos@mail.com,4
3506,Isaac Silva,71627778387,1993-05-31,Eduardo Gomes Souza,392941,2022-12-07,isaac_silva@mail.com,1
3507,Yago Silva,81312545643,1994-05-03,Noah Viana Lima,413352,2020-03-13,yago_silva@mail.com,4
3508,Vinicius Sales,81248488472,1985-03-31,Yago Melo Ferreira,216642,2022-03-06,vinicius_sales@mail.com,3
3509,Elisa Rezende,47177671092,1987-09-23,Danilo Campos da Mata,661561,2021-02-10,elisa_rezende@mail.com,4
3510,João Gabriel Martins,63936550468,1992-06-22,Marcos Vinicius da Luz da Conceição,556656,2023-11-12,joão_gabriel@mail.com,5
3511,Maysa Moura,85887395868,1998-12-27,Júlia Oliveira Caldeira,155165,2022-06-11,maysa_moura@mail.com,5
3512,Emanuella Rocha,92482876996,1983-11-02,Ana Carolina Cardoso Farias,390076,2020-09-15,emanuella_rocha@mail.com,2
3513,Melissa Sales,28206311343,2002-09-17,Valentina da Mata Costa,428745,2020-07-07,melissa_sales@mail.com,5
3514,Bruna Fogaça,64225300712,1989-10-15,Bruna da Cruz Lopes,628176,2020-05-05,bruna_fogaça@mail.com,1
